time,open,high,low,close,volume
1726468075,25361.3,25361.3,25359.8,25359.8,0
1726468080,25359.8,25360.45,25359.45,25359.9,0
1726468085,25360.0,25360.5,25358.75,25360.15,0
1726468090,25360.25,25360.25,25358.8,25359.8,0
1726468095,25358.95,25359.65,25358.1,25358.1,0
1726468100,25357.35,25358.35,25356.6,25358.0,0
1726468105,25357.6,25359.0,25357.6,25358.3,0
1726468110,25358.5,25359.55,25357.35,25359.45,0
1726468115,25359.2,25360.35,25358.1,25359.95,0
1726468120,25359.1,25359.65,25358.15,25359.65,0
1726468125,25358.45,25358.65,25357.75,25357.95,0
1726468130,25357.65,25358.0,25356.6,25358.0,0
1726468135,25357.9,25359.15,25357.8,25358.1,0
1726468140,25357.25,25358.35,25357.25,25358.1,0
1726468145,25357.95,25358.2,25356.75,25356.95,0
1726468150,25357.75,25358.55,25357.3,25358.55,0
1726468155,25358.5,25359.7,25357.6,25359.7,0
1726468160,25359.45,25361.0,25359.2,25360.4,0
1726468165,25360.35,25360.8,25359.35,25360.8,0
1726468170,25359.45,25360.9,25359.25,25360.9,0
1726468175,25361.3,25361.3,25359.4,25359.85,0
1726468180,25358.75,25359.2,25357.15,25357.15,0
1726468185,25357.05,25357.55,25356.1,25357.1,0
1726468190,25356.9,25357.2,25356.2,25356.2,0
1726468195,25356.05,25357.4,25355.8,25356.9,0
1726468200,25357.6,25360.15,25356.5,25358.6,0
1726468205,25359.3,25359.6,25357.8,25359.6,0
1726468210,25358.7,25360.0,25358.65,25359.85,0
1726468215,25359.25,25359.6,25358.6,25358.7,0
1726468220,25358.9,25358.9,25358.05,25358.25,0
1726468225,25358.4,25358.75,25357.35,25357.9,0
1726468230,25357.3,25358.35,25357.0,25357.35,0
1726468235,25358.15,25358.35,25357.05,25357.75,0
1726468240,25357.45,25358.45,25356.95,25358.3,0
1726468245,25358.15,25358.2,25357.55,25358.15,0
1726468250,25357.4,25358.9,25356.6,25358.45,0
1726468255,25358.45,25358.9,25358.2,25358.55,0
1726468260,25359.05,25361.25,25359.05,25360.6,0
1726468265,25360.6,25361.1,25360.25,25361.1,0
1726468270,25361.65,25362.1,25361.05,25361.05,0
1726468275,25361.35,25362.3,25361.35,25362.3,0
1726468280,25363.0,25364.2,25362.1,25362.2,0
1726468285,25361.8,25363.4,25361.8,25362.2,0
1726468290,25362.25,25363.0,25361.05,25361.35,0
1726468295,25362.2,25363.45,25361.4,25363.05,0
1726468300,25362.6,25362.6,25361.75,25361.75,0
1726468305,25361.85,25362.8,25361.75,25362.35,0
1726468310,25362.25,25363.4,25362.05,25363.4,0
1726468315,25363.0,25365.5,25362.85,25365.5,0
1726468320,25364.9,25365.95,25364.5,25365.8,0
1726468325,25365.6,25365.6,25364.5,25365.4,0
1726468330,25365.65,25365.65,25364.25,25365.25,0
1726468335,25365.2,25365.8,25364.6,25364.75,0
1726468340,25364.35,25366.6,25363.55,25366.15,0
1726468345,25366.1,25366.45,25364.4,25365.8,0
1726468350,25366.0,25366.0,25364.3,25364.5,0
1726468355,25364.4,25364.4,25362.5,25363.0,0
1726468360,25362.35,25364.0,25362.3,25363.0,0
1726468365,25363.3,25363.3,25361.4,25361.45,0
1726468370,25361.8,25362.15,25361.6,25361.8,0
1726468375,25361.95,25363.85,25361.35,25363.15,0
1726468380,25363.05,25363.6,25361.35,25362.05,0
1726468385,25361.9,25362.65,25361.6,25362.45,0
1726468390,25363.05,25363.05,25361.75,25361.75,0
1726468395,25361.6,25362.15,25360.75,25360.75,0
1726468400,25361.6,25361.6,25358.2,25358.2,0
1726468405,25358.15,25359.0,25357.15,25359.0,0
1726468410,25358.3,25358.75,25357.65,25357.65,0
1726468415,25357.95,25357.95,25356.15,25356.95,0
1726468420,25356.8,25356.95,25356.0,25356.6,0
